transaction_id,timestamp,customer_id,amount,payment_method,card_network,merchant_category,device_type,ip_country,is_3ds_authenticated,is_chargeback
TXN_000926,2026-01-02 09:42:18.296987116,CUST_00671,4177.5,netbanking,visa,fashion,desktop_windows,IN,True,0
TXN_000927,2026-01-02 09:42:41.020962527,CUST_01425,2125.82,card,rupay,electronics,mobile_android,GB,True,0
TXN_000928,2026-01-02 09:42:49.753186146,CUST_00013,2054.3,upi,visa,digital_goods,desktop_mac,GB,True,0
TXN_000929,2026-01-02 09:43:31.042865192,CUST_01265,2613.47,upi,amex,groceries,mobile_android,SG,True,0
TXN_000930,2026-01-02 09:46:43.111112404,CUST_02077,2008.88,card,rupay,digital_goods,mobile_ios,GB,True,0
TXN_000931,2026-01-02 09:47:02.190624989,CUST_00006,698.6,upi,unknown,groceries,unknown,IN,True,0
TXN_000932,2026-01-02 09:50:03.067017582,CUST_00846,2536.53,upi,mastercard,fashion,mobile_android,SG,True,0
TXN_000933,2026-01-02 09:53:01.076701954,CUST_00045,2209.14,upi,visa,electronics,mobile_android,IN,True,0
TXN_000934,2026-01-02 09:56:33.929703163,CUST_00048,985.64,wallet,mastercard,gaming,mobile_android,IN,True,0
TXN_000935,2026-01-02 09:57:23.597131573,CUST_01239,3522.9,card,visa,electronics,mobile_android,IN,True,0
TXN_000936,2026-01-02 09:58:31.063873863,CUST_01260,1121.65,upi,mastercard,groceries,mobile_ios,IN,True,0
TXN_000937,2026-01-02 10:00:35.247135110,CUST_00966,701.24,upi,visa,fashion,mobile_ios,AE,True,0
TXN_000938,2026-01-02 10:14:33.160317878,CUST_00795,444.44,upi,visa,fashion,mobile_android,US,True,0
TXN_000939,2026-01-02 10:15:28.424665525,CUST_00655,2279.55,netbanking,unknown,electronics,mobile_ios,IN,True,0
TXN_000940,2026-01-02 10:17:30.934697686,CUST_00693,4256.71,upi,mastercard,gaming,mobile_android,IN,True,0
TXN_000941,2026-01-02 10:23:28.135973427,CUST_00297,2613.69,upi,visa,digital_goods,mobile_ios,IN,True,0
TXN_000942,2026-01-02 10:24:58.520920613,CUST_00164,737.43,card,rupay,electronics,desktop_mac,US,True,0
TXN_000943,2026-01-02 10:26:21.467289964,CUST_00176,1939.58,card,mastercard,groceries,mobile_android,IN,True,0
TXN_000944,2026-01-02 10:27:14.635229109,CUST_03166,2075.37,upi,visa,groceries,mobile_ios,IN,True,0
TXN_000945,2026-01-02 10:29:13.223580798,CUST_00177,9641.15,upi,mastercard,fashion,desktop_windows,US,True,0
TXN_000946,2026-01-02 10:29:47.397137065,CUST_00385,442.92,upi,mastercard,groceries,mobile_android,AE,True,0
TXN_000947,2026-01-02 10:31:09.298680406,CUST_00773,1735.78,upi,mastercard,gaming,mobile_android,IN,True,0
TXN_000948,2026-01-02 10:32:08.728727136,CUST_01949,1195.34,upi,visa,travel,mobile_android,US,True,0
TXN_000949,2026-01-02 10:35:27.490579569,CUST_02173,1197.05,card,visa,electronics,desktop_mac,US,True,0
TXN_000950,2026-01-02 10:37:00.792253025,CUST_01819,2720.97,upi,rupay,groceries,mobile_android,IN,True,0
TXN_000951,2026-01-02 10:37:41.857553649,CUST_00237,199.3,card,mastercard,groceries,mobile_android,IN,True,0
TXN_000952,2026-01-02 10:39:43.390436295,CUST_00060,3040.64,netbanking,mastercard,digital_goods,mobile_android,SG,True,0
TXN_000953,2026-01-02 10:41:05.094545584,CUST_02452,1019.49,upi,visa,digital_goods,mobile_android,GB,True,0
TXN_000954,2026-01-02 10:41:55.389235146,CUST_02890,771.97,netbanking,visa,electronics,desktop_windows,IN,True,0
TXN_000955,2026-01-02 10:42:09.426094406,CUST_03207,4044.42,upi,unknown,electronics,desktop_windows,GB,True,0
TXN_000956,2026-01-02 10:44:23.755996103,CUST_02763,1208.24,upi,mastercard,fashion,mobile_ios,SG,True,0
TXN_000957,2026-01-02 10:49:09.467068470,CUST_00355,3991.3,upi,visa,groceries,mobile_android,US,True,0
TXN_000958,2026-01-02 10:49:31.210348350,CUST_00053,539.27,card,visa,groceries,mobile_android,US,True,0
TXN_000959,2026-01-02 10:50:29.189685806,CUST_01524,2300.87,card,mastercard,digital_goods,mobile_android,SG,True,0
TXN_000960,2026-01-02 10:52:29.198161849,CUST_01412,76931.45,upi,mastercard,electronics,mobile_android,SG,False,1
TXN_000961,2026-01-02 10:52:48.677579867,CUST_00150,2785.26,card,visa,groceries,mobile_ios,IN,True,0
TXN_000962,2026-01-02 10:53:01.702777501,CUST_01265,1540.38,upi,visa,gaming,mobile_android,IN,True,0
TXN_000963,2026-01-02 10:53:06.153795372,CUST_03983,1560.44,wallet,rupay,electronics,mobile_android,AE,True,0
TXN_000964,2026-01-02 10:53:08.092433857,CUST_00065,2018.62,upi,visa,groceries,mobile_android,IN,True,0
TXN_000965,2026-01-02 10:53:17.095724663,CUST_00395,2716.54,upi,rupay,fashion,mobile_android,US,True,0
TXN_000966,2026-01-02 10:53:58.527324113,CUST_00426,1217.55,upi,visa,electronics,unknown,IN,True,0
TXN_000967,2026-01-02 10:56:51.294768934,CUST_00108,1496.7,upi,visa,travel,desktop_windows,US,True,0
TXN_000968,2026-01-02 10:59:46.881790259,CUST_02248,1092.52,upi,mastercard,digital_goods,desktop_windows,US,True,0
TXN_000969,2026-01-02 11:01:12.974403953,CUST_01733,1641.25,upi,mastercard,electronics,mobile_ios,IN,True,0
TXN_000970,2026-01-02 11:04:40.636374766,CUST_00112,17817.2,upi,mastercard,travel,mobile_android,IN,False,0
TXN_000971,2026-01-02 11:06:11.838897646,CUST_02758,2114.45,upi,visa,electronics,mobile_ios,US,True,0
TXN_000972,2026-01-02 11:06:21.811940998,CUST_00520,6591.78,upi,rupay,fashion,mobile_android,AE,True,0
TXN_000973,2026-01-02 11:07:28.070763563,CUST_00954,928.65,netbanking,visa,digital_goods,mobile_ios,IN,True,0
TXN_000974,2026-01-02 11:09:03.147888806,CUST_01604,300.67,upi,visa,fashion,mobile_ios,GB,True,0
TXN_000975,2026-01-02 11:10:18.068970170,CUST_02887,3278.5,card,amex,fashion,mobile_ios,GB,True,0
TXN_000976,2026-01-02 11:12:22.062893630,CUST_00123,2464.65,upi,rupay,groceries,mobile_android,GB,True,0
TXN_000977,2026-01-02 11:13:01.773449475,CUST_01134,4757.06,netbanking,visa,gaming,mobile_ios,IN,True,0
TXN_000978,2026-01-02 11:15:46.222833922,CUST_01530,2453.73,card,visa,travel,mobile_android,IN,True,0
TXN_000979,2026-01-02 11:18:22.661727533,CUST_02986,1324.15,wallet,visa,electronics,mobile_ios,IN,True,0
TXN_000980,2026-01-02 11:18:50.765687220,CUST_02141,2174.4,card,visa,digital_goods,mobile_android,IN,True,0
TXN_000981,2026-01-02 11:23:19.550037649,CUST_03220,4188.48,card,mastercard,fashion,desktop_windows,SG,False,0
TXN_000982,2026-01-02 11:24:21.538921663,CUST_00013,843.31,card,rupay,groceries,mobile_ios,US,True,0
TXN_000983,2026-01-02 11:28:06.286479194,CUST_00519,1907.16,card,visa,electronics,mobile_android,IN,True,0
TXN_000984,2026-01-02 11:29:40.526080427,CUST_00243,453.97,upi,mastercard,travel,mobile_android,AE,True,0
TXN_000985,2026-01-02 11:29:50.462589652,CUST_00748,2874.41,upi,visa,electronics,mobile_android,GB,True,0
TXN_000986,2026-01-02 11:30:12.162760522,CUST_02407,1425.7,upi,mastercard,gaming,mobile_ios,GB,True,0
TXN_000987,2026-01-02 11:36:20.491956227,CUST_00732,1764.31,card,mastercard,electronics,mobile_android,IN,True,0
TXN_000988,2026-01-02 11:37:39.066123953,CUST_00004,5006.27,upi,mastercard,fashion,mobile_android,IN,True,0
TXN_000989,2026-01-02 11:40:33.419764735,CUST_01526,3091.45,netbanking,mastercard,electronics,mobile_ios,GB,True,0
TXN_000990,2026-01-02 11:42:09.987552088,CUST_00001,2443.58,upi,visa,gaming,mobile_android,GB,True,0
TXN_000991,2026-01-02 11:43:00.267528024,CUST_00021,1363.68,card,mastercard,travel,mobile_ios,GB,True,0
TXN_000992,2026-01-02 11:47:58.403496707,CUST_01856,1427.47,upi,visa,fashion,mobile_ios,IN,True,0
TXN_000993,2026-01-02 11:48:57.376676852,CUST_02555,5271.41,card,unknown,digital_goods,unknown,GB,True,0
TXN_000994,2026-01-02 11:51:11.336959922,CUST_00265,1907.89,wallet,visa,electronics,desktop_mac,IN,True,0
TXN_000995,2026-01-02 11:51:31.158731688,CUST_01030,3133.88,card,mastercard,groceries,mobile_ios,IN,True,0
TXN_000996,2026-01-02 11:52:04.875341163,CUST_00939,4251.11,netbanking,visa,electronics,mobile_ios,SG,True,0
TXN_000997,2026-01-02 11:59:25.799563948,CUST_00008,1967.88,card,mastercard,electronics,mobile_android,IN,True,0
TXN_000998,2026-01-02 12:03:21.202601197,CUST_00929,1739.24,upi,visa,travel,mobile_ios,SG,True,0
TXN_000999,2026-01-02 12:10:35.425721326,CUST_00001,2821.39,upi,mastercard,groceries,mobile_ios,IN,True,0
TXN_001000,2026-01-02 12:16:33.779545393,CUST_02474,3425.89,card,visa,digital_goods,mobile_android,IN,True,0
